epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,18940.9,0.79932,0.6134,1.07368,0.89643,0.80208,0.84232,0.62951,0.92206,0.57674,1.05908,0.005545,0.005545,0.005545
92,19147.7,0.80396,0.60869,1.07358,0.88418,0.79711,0.83495,0.62348,0.92477,0.59603,1.06089,0.0054955,0.0054955,0.0054955
93,19356.4,0.79167,0.60376,1.06228,0.88751,0.8125,0.84037,0.62427,0.92313,0.57177,1.05768,0.005446,0.005446,0.005446
94,19563.7,0.78788,0.60509,1.0682,0.87746,0.81473,0.84219,0.62877,0.91748,0.56493,1.05644,0.0053965,0.0053965,0.0053965
95,19772,0.78603,0.59425,1.06037,0.8903,0.8078,0.84307,0.62865,0.9257,0.56773,1.05895,0.005347,0.005347,0.005347
96,19978.5,0.78956,0.6012,1.0588,0.88214,0.81726,0.84377,0.63311,0.91625,0.56794,1.05464,0.0052975,0.0052975,0.0052975
97,20185.4,0.7921,0.60381,1.06624,0.89147,0.8202,0.85143,0.63135,0.91798,0.56739,1.05667,0.005248,0.005248,0.005248
98,20391.8,0.78756,0.60119,1.06199,0.89109,0.81791,0.84667,0.63105,0.91646,0.56669,1.05388,0.0051985,0.0051985,0.0051985
99,20600.5,0.77587,0.58619,1.05495,0.89798,0.81467,0.84698,0.63486,0.91074,0.56338,1.053,0.005149,0.005149,0.005149
100,20806.5,0.77222,0.58263,1.06108,0.89045,0.82278,0.84707,0.63428,0.90662,0.56242,1.0487,0.0050995,0.0050995,0.0050995
101,21014.6,0.77627,0.58455,1.05838,0.87535,0.82798,0.84496,0.63696,0.90612,0.56346,1.05016,0.00505,0.00505,0.00505
102,21221.1,0.77468,0.58334,1.05118,0.89149,0.81951,0.84889,0.63661,0.90653,0.55281,1.04999,0.0050005,0.0050005,0.0050005
103,21430.2,0.7741,0.56984,1.04894,0.87987,0.82275,0.84694,0.63654,0.90768,0.54886,1.04639,0.004951,0.004951,0.004951
104,21636.2,0.78552,0.60759,1.06684,0.8857,0.82565,0.8518,0.63719,0.90372,0.54222,1.04704,0.0049015,0.0049015,0.0049015
105,21841.2,0.76749,0.56497,1.04771,0.89043,0.82646,0.85163,0.63571,0.9023,0.55197,1.04535,0.004852,0.004852,0.004852
106,22049.5,0.77226,0.57254,1.05337,0.89334,0.82431,0.84766,0.63792,0.90329,0.55027,1.04583,0.0048025,0.0048025,0.0048025
107,22256,0.7643,0.56884,1.05336,0.89725,0.81711,0.85016,0.63717,0.90023,0.54657,1.04553,0.004753,0.004753,0.004753
108,22461.7,0.76082,0.56258,1.04381,0.88785,0.82002,0.85071,0.63759,0.89566,0.54552,1.04496,0.0047035,0.0047035,0.0047035
109,22669.6,0.76048,0.55803,1.04882,0.89289,0.82359,0.85245,0.63829,0.88779,0.54619,1.04267,0.004654,0.004654,0.004654
110,22880.2,0.75529,0.5731,1.05031,0.89729,0.81977,0.85188,0.63931,0.88982,0.54192,1.04296,0.0046045,0.0046045,0.0046045
111,23087.4,0.75542,0.57279,1.04898,0.89235,0.82607,0.85487,0.64286,0.88994,0.53697,1.0431,0.004555,0.004555,0.004555
112,23297.7,0.76439,0.5923,1.04776,0.88172,0.8315,0.85579,0.64131,0.88925,0.54038,1.04067,0.0045055,0.0045055,0.0045055
113,23503,0.75829,0.56822,1.0501,0.87532,0.83767,0.85325,0.64199,0.88221,0.5405,1.03827,0.004456,0.004456,0.004456
114,23710.7,0.75926,0.56388,1.04167,0.89761,0.82561,0.8523,0.6432,0.8798,0.53378,1.03916,0.0044065,0.0044065,0.0044065
115,23917.6,0.76991,0.56508,1.0499,0.89207,0.83376,0.85407,0.64273,0.87861,0.53148,1.03597,0.004357,0.004357,0.004357
116,24124.3,0.75705,0.55627,1.04265,0.89428,0.83033,0.8519,0.64296,0.88306,0.53881,1.03825,0.0043075,0.0043075,0.0043075
117,24331.8,0.7588,0.56271,1.04355,0.89615,0.82281,0.85063,0.64214,0.88274,0.53287,1.03885,0.004258,0.004258,0.004258
118,24538.1,0.75096,0.54584,1.04354,0.90477,0.82582,0.85361,0.64505,0.87955,0.52853,1.03764,0.0042085,0.0042085,0.0042085
119,24746.4,0.7326,0.55075,1.03597,0.89824,0.83334,0.8547,0.64535,0.87995,0.5199,1.03899,0.004159,0.004159,0.004159
120,24954.3,0.75791,0.5522,1.04808,0.89406,0.83355,0.85281,0.64242,0.88167,0.52617,1.03995,0.0041095,0.0041095,0.0041095
121,25161,0.74021,0.57787,1.03866,0.89784,0.83148,0.85313,0.64305,0.87741,0.52978,1.03711,0.00406,0.00406,0.00406
