epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
112,13758.7,0.74855,0.53537,1.03523,0.90801,0.84696,0.87175,0.66162,0.84734,0.47987,1.00684,0.0045055,0.0045055,0.0045055
113,13881.1,0.74483,0.52392,1.04006,0.91798,0.83788,0.87022,0.66138,0.84628,0.48072,1.00685,0.004456,0.004456,0.004456
114,14003.3,0.74955,0.53377,1.03935,0.91325,0.83665,0.8667,0.65912,0.84501,0.4829,1.00855,0.0044065,0.0044065,0.0044065
115,14126.4,0.74514,0.52991,1.0392,0.90588,0.84217,0.86844,0.6596,0.84611,0.47988,1.00662,0.004357,0.004357,0.004357
116,14249.2,0.74967,0.52424,1.03823,0.89687,0.84728,0.87007,0.66027,0.83589,0.47194,1.00399,0.0043075,0.0043075,0.0043075
117,14369.4,0.74438,0.52071,1.03324,0.92242,0.83653,0.87158,0.66275,0.82953,0.47569,0.99845,0.004258,0.004258,0.004258
118,14490.9,0.73269,0.51715,1.03496,0.91274,0.84759,0.87468,0.66622,0.82817,0.47163,0.99837,0.0042085,0.0042085,0.0042085
119,14615.7,0.73901,0.51636,1.02924,0.9094,0.84253,0.86979,0.66322,0.83377,0.46774,1.00115,0.004159,0.004159,0.004159
120,14737.4,0.73532,0.52258,1.0318,0.91154,0.84308,0.87019,0.66704,0.82818,0.46665,0.99922,0.0041095,0.0041095,0.0041095
121,14859.7,0.73914,0.52563,1.02763,0.92568,0.84227,0.87373,0.66672,0.82982,0.46694,1.0009,0.00406,0.00406,0.00406
122,14981.7,0.73186,0.50334,1.02699,0.90022,0.85275,0.87274,0.66787,0.82943,0.46159,1.00191,0.0040105,0.0040105,0.0040105
123,15104.5,0.71856,0.50221,1.02191,0.92169,0.84217,0.87744,0.67007,0.8304,0.46274,1.00097,0.003961,0.003961,0.003961
124,15225.5,0.72355,0.50723,1.03045,0.90268,0.85493,0.87672,0.67107,0.82751,0.46808,1.00011,0.0039115,0.0039115,0.0039115
125,15348.7,0.72552,0.50619,1.02661,0.90486,0.85866,0.87712,0.66969,0.82622,0.46282,0.99793,0.003862,0.003862,0.003862
126,15470.4,0.72844,0.51019,1.01995,0.93305,0.83514,0.87477,0.66786,0.82634,0.4609,0.99859,0.0038125,0.0038125,0.0038125
127,15592.2,0.72877,0.50321,1.02925,0.90372,0.85354,0.87573,0.66971,0.8214,0.46194,0.99716,0.003763,0.003763,0.003763
128,15715.1,0.74252,0.5111,1.03119,0.90611,0.85405,0.87541,0.67061,0.82389,0.46011,0.99853,0.0037135,0.0037135,0.0037135
129,15836.7,0.7264,0.50578,1.02387,0.93483,0.83662,0.87594,0.6711,0.82732,0.46012,1.00019,0.003664,0.003664,0.003664
