epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
110,13500.4,0.75015,0.54234,1.04045,0.90297,0.83018,0.85472,0.65464,0.86071,0.49857,1.02198,0.0046045,0.0046045,0.0046045
111,13625.5,0.7497,0.54667,1.03461,0.90202,0.83168,0.85581,0.65712,0.85214,0.48977,1.01826,0.004555,0.004555,0.004555
112,13748.6,0.74155,0.53582,1.03225,0.92543,0.82081,0.85961,0.65879,0.84596,0.49248,1.01389,0.0045055,0.0045055,0.0045055
113,13871.3,0.74161,0.52964,1.03581,0.93546,0.82001,0.85939,0.65817,0.84475,0.48924,1.01217,0.004456,0.004456,0.004456
114,13992.6,0.75181,0.53864,1.04017,0.93152,0.82496,0.85955,0.65894,0.84256,0.48632,1.01221,0.0044065,0.0044065,0.0044065
115,14116.2,0.73814,0.5348,1.03506,0.91358,0.83003,0.85973,0.65825,0.84661,0.48024,1.01372,0.004357,0.004357,0.004357
116,14238.2,0.75082,0.52854,1.03643,0.9194,0.83476,0.8616,0.65985,0.84278,0.47995,1.01072,0.0043075,0.0043075,0.0043075
117,14360.6,0.74526,0.52561,1.02992,0.92118,0.83377,0.85934,0.65987,0.84168,0.47867,1.00911,0.004258,0.004258,0.004258
118,14484.2,0.72993,0.52323,1.03123,0.92412,0.83275,0.86171,0.6608,0.8382,0.47603,1.00942,0.0042085,0.0042085,0.0042085
119,14606.4,0.73315,0.52124,1.02596,0.92242,0.83201,0.86133,0.66185,0.83663,0.47337,1.00917,0.004159,0.004159,0.004159
120,14729.8,0.74101,0.53076,1.03041,0.91914,0.83361,0.86145,0.6615,0.84315,0.47417,1.01125,0.0041095,0.0041095,0.0041095
121,14853.1,0.73693,0.53275,1.02658,0.91591,0.83471,0.86156,0.66329,0.83716,0.47767,1.00927,0.00406,0.00406,0.00406
122,14975.5,0.72298,0.50748,1.02105,0.91506,0.83323,0.8635,0.66099,0.83712,0.47553,1.01024,0.0040105,0.0040105,0.0040105
123,15097.1,0.72662,0.50695,1.02331,0.91344,0.83318,0.86329,0.66206,0.84024,0.47658,1.01024,0.003961,0.003961,0.003961
124,15219.7,0.72283,0.51406,1.02977,0.91822,0.83311,0.86423,0.66561,0.8367,0.4742,1.00963,0.0039115,0.0039115,0.0039115
125,15341,0.71938,0.50881,1.02486,0.92385,0.83407,0.86461,0.66661,0.83558,0.47077,1.00998,0.003862,0.003862,0.003862
126,15464.3,0.72555,0.51134,1.01658,0.92647,0.83465,0.8675,0.66519,0.83413,0.46351,1.01033,0.0038125,0.0038125,0.0038125
127,15586.3,0.72646,0.5139,1.02633,0.92094,0.83549,0.86697,0.66571,0.83579,0.46229,1.01059,0.003763,0.003763,0.003763
128,15709.3,0.74384,0.5172,1.02853,0.92981,0.83082,0.86535,0.66429,0.83856,0.46491,1.01069,0.0037135,0.0037135,0.0037135
129,15831.9,0.73161,0.50738,1.02446,0.92242,0.83666,0.86573,0.66566,0.83823,0.46503,1.01043,0.003664,0.003664,0.003664
130,15953.9,0.72251,0.50479,1.02693,0.92484,0.83326,0.86585,0.66707,0.83329,0.46478,1.00814,0.0036145,0.0036145,0.0036145
131,16076.2,0.71927,0.50538,1.02016,0.92578,0.8302,0.86838,0.66537,0.83484,0.46496,1.00836,0.003565,0.003565,0.003565
132,16198.9,0.7333,0.51424,1.02725,0.91914,0.83573,0.86962,0.66669,0.83311,0.45882,1.0084,0.0035155,0.0035155,0.0035155
133,16321.3,0.72342,0.51053,1.02455,0.92463,0.8326,0.86805,0.66719,0.83202,0.46348,1.00965,0.003466,0.003466,0.003466
134,16445.2,0.71564,0.49743,1.02045,0.92179,0.83413,0.86835,0.66625,0.83506,0.46324,1.00982,0.0034165,0.0034165,0.0034165
135,16567.9,0.71851,0.50364,1.01539,0.92676,0.83115,0.86913,0.66639,0.83171,0.45762,1.00744,0.003367,0.003367,0.003367
136,16690.5,0.70625,0.50583,1.01682,0.93337,0.82975,0.86861,0.666,0.83288,0.46169,1.00827,0.0033175,0.0033175,0.0033175
137,16813.5,0.71149,0.50254,1.02276,0.92798,0.83046,0.86933,0.6666,0.82905,0.46042,1.00671,0.003268,0.003268,0.003268
138,16935.1,0.71304,0.50002,1.0165,0.92957,0.82908,0.86998,0.66762,0.82936,0.46044,1.00695,0.0032185,0.0032185,0.0032185
139,17058.4,0.70181,0.48521,1.01361,0.91284,0.84106,0.87,0.66888,0.82774,0.4589,1.00412,0.003169,0.003169,0.003169
140,17180,0.70963,0.49907,1.01459,0.91231,0.84119,0.86756,0.66786,0.82355,0.45765,1.00245,0.0031195,0.0031195,0.0031195
141,17302.2,0.70571,0.48987,1.01578,0.91894,0.84208,0.86901,0.66757,0.82398,0.4563,1.00352,0.00307,0.00307,0.00307
142,17423.2,0.71078,0.48581,1.01939,0.91458,0.8424,0.87079,0.66921,0.82086,0.45449,1.00202,0.0030205,0.0030205,0.0030205
143,17547.2,0.70581,0.48887,1.01359,0.91657,0.84094,0.87133,0.66959,0.81999,0.45375,1.00279,0.002971,0.002971,0.002971
144,17669.5,0.70424,0.48486,1.0159,0.92679,0.8355,0.87165,0.67046,0.81828,0.45386,1.00174,0.0029215,0.0029215,0.0029215
145,17793.1,0.69359,0.47844,1.01266,0.9324,0.83423,0.86981,0.6697,0.81807,0.45346,1.00095,0.002872,0.002872,0.002872
146,17914.6,0.69681,0.47876,1.00711,0.93081,0.83106,0.86942,0.67044,0.81738,0.45352,1.00012,0.0028225,0.0028225,0.0028225
147,18037.4,0.71424,0.50398,1.02139,0.93864,0.83456,0.86974,0.66889,0.81752,0.45086,0.99977,0.002773,0.002773,0.002773
148,18158.8,0.68702,0.46356,1.00405,0.93107,0.83226,0.87013,0.67024,0.81892,0.4507,1.00123,0.0027235,0.0027235,0.0027235
149,18280.7,0.69731,0.47827,1.00699,0.92574,0.83818,0.87172,0.67103,0.81713,0.45125,1.00077,0.002674,0.002674,0.002674
150,18402.9,0.68066,0.47165,0.99965,0.92447,0.83936,0.87098,0.6715,0.81595,0.45114,0.99967,0.0026245,0.0026245,0.0026245
151,18526,0.70065,0.49198,1.00865,0.91574,0.84705,0.87311,0.67166,0.81403,0.44928,0.99828,0.002575,0.002575,0.002575
152,18649.3,0.68518,0.48441,1.01393,0.91457,0.84938,0.87169,0.67279,0.81071,0.4478,0.99748,0.0025255,0.0025255,0.0025255
