epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,18564.9,0.7707,0.57527,1.05183,0.9059,0.82117,0.8574,0.64885,0.8935,0.5268,1.00818,0.0049015,0.0049015,0.0049015
105,18745,0.75519,0.55207,1.03685,0.89954,0.82572,0.85724,0.65369,0.89468,0.52385,1.00768,0.004852,0.004852,0.004852
106,18921.2,0.75747,0.5517,1.04159,0.91647,0.83039,0.8655,0.65583,0.88718,0.51813,1.00537,0.0048025,0.0048025,0.0048025
107,19095.7,0.75377,0.5468,1.04361,0.90811,0.82672,0.86092,0.65658,0.88242,0.51035,1.00432,0.004753,0.004753,0.004753
108,19278.4,0.75009,0.54142,1.03708,0.92354,0.83128,0.86669,0.65639,0.88763,0.50771,1.00693,0.0047035,0.0047035,0.0047035
109,19456.4,0.75126,0.53824,1.04103,0.91707,0.82725,0.8659,0.65678,0.87858,0.50794,1.00138,0.004654,0.004654,0.004654
110,19629.2,0.74223,0.54489,1.04156,0.91804,0.82669,0.85965,0.65648,0.88438,0.5042,1.00437,0.0046045,0.0046045,0.0046045
111,19810.4,0.74502,0.55451,1.04048,0.92354,0.82408,0.86067,0.65584,0.88908,0.50903,1.00427,0.004555,0.004555,0.004555
112,19984.2,0.75512,0.55284,1.03634,0.91058,0.82539,0.86068,0.6587,0.88043,0.50508,1.00381,0.0045055,0.0045055,0.0045055
113,20162,0.74535,0.53653,1.0376,0.9093,0.83328,0.86093,0.65661,0.88203,0.50598,1.0015,0.004456,0.004456,0.004456
114,20334.2,0.74551,0.53905,1.03143,0.9225,0.82783,0.86201,0.65793,0.88152,0.50443,1.00099,0.0044065,0.0044065,0.0044065
115,20510.4,0.74925,0.54224,1.03872,0.90925,0.83102,0.8634,0.65966,0.88457,0.50149,1.00282,0.004357,0.004357,0.004357
116,20677.6,0.74673,0.53399,1.03114,0.90118,0.83832,0.86403,0.65897,0.88069,0.49656,1.00381,0.0043075,0.0043075,0.0043075
117,20852.9,0.75169,0.54097,1.03566,0.91782,0.83035,0.86654,0.66191,0.87584,0.49988,1.00038,0.004258,0.004258,0.004258
118,21023,0.74073,0.53227,1.03584,0.92087,0.8267,0.86352,0.65926,0.88115,0.49245,1.00098,0.0042085,0.0042085,0.0042085
119,21197.4,0.72128,0.52657,1.02548,0.92551,0.82515,0.86491,0.66154,0.87985,0.49627,1.00032,0.004159,0.004159,0.004159
120,21372.6,0.74363,0.52915,1.03534,0.90429,0.83447,0.86505,0.66277,0.87789,0.4962,0.99805,0.0041095,0.0041095,0.0041095
121,21549.2,0.7279,0.53248,1.02843,0.91507,0.83501,0.86391,0.66349,0.87585,0.49588,0.99755,0.00406,0.00406,0.00406
122,21722.2,0.73225,0.52491,1.02272,0.91872,0.83109,0.86353,0.66358,0.87446,0.49773,0.99602,0.0040105,0.0040105,0.0040105
123,21898.3,0.73305,0.52796,1.03223,0.91131,0.83165,0.86442,0.66173,0.87152,0.4942,0.9963,0.003961,0.003961,0.003961
124,22078.1,0.72182,0.51769,1.02584,0.89746,0.83833,0.864,0.66311,0.86863,0.4939,0.99619,0.0039115,0.0039115,0.0039115
125,22253.3,0.73163,0.52252,1.03274,0.91577,0.83437,0.86644,0.66416,0.87028,0.49057,0.99755,0.003862,0.003862,0.003862
126,22431.7,0.72446,0.52458,1.02742,0.91704,0.83181,0.86443,0.66407,0.86969,0.49233,0.99577,0.0038125,0.0038125,0.0038125
127,22607.8,0.73142,0.52183,1.02082,0.9119,0.83623,0.86591,0.66606,0.86127,0.48896,0.99306,0.003763,0.003763,0.003763
128,22784.4,0.7328,0.51863,1.02701,0.91206,0.83794,0.8685,0.6653,0.86234,0.49352,0.99646,0.0037135,0.0037135,0.0037135
129,22964,0.72156,0.51121,1.02199,0.91992,0.83518,0.86906,0.66581,0.86401,0.48976,0.99582,0.003664,0.003664,0.003664
130,23141.3,0.7226,0.50274,1.01839,0.92495,0.83243,0.86928,0.6689,0.86006,0.48603,0.99318,0.0036145,0.0036145,0.0036145
131,23319.3,0.72066,0.50868,1.0218,0.91627,0.83239,0.86661,0.66544,0.86346,0.48374,0.99241,0.003565,0.003565,0.003565
132,23494.4,0.71461,0.5033,1.02448,0.91334,0.83391,0.86648,0.66712,0.86225,0.48177,0.99071,0.0035155,0.0035155,0.0035155
133,23673.5,0.71363,0.49653,1.02594,0.91382,0.83463,0.8682,0.66791,0.86026,0.4795,0.98968,0.003466,0.003466,0.003466
134,23853.4,0.70351,0.50488,1.01513,0.92136,0.83424,0.8682,0.66891,0.85632,0.48018,0.98837,0.0034165,0.0034165,0.0034165
