epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
152,13728,0.69391,0.4809,1.01823,0.94079,0.84674,0.8822,0.67524,0.84894,0.44601,0.98228,0.0025255,0.0025255,0.0025255
153,13818.4,0.68575,0.46557,1.00793,0.94413,0.84482,0.8809,0.67571,0.84759,0.44591,0.98114,0.002476,0.002476,0.002476
154,13909.1,0.69705,0.46206,1.01009,0.94527,0.84467,0.88018,0.67717,0.84454,0.44459,0.98029,0.0024265,0.0024265,0.0024265
155,13999.9,0.70012,0.46956,1.00934,0.94801,0.84051,0.87852,0.67622,0.84633,0.44372,0.98091,0.002377,0.002377,0.002377
156,14088.6,0.6871,0.4538,1.00787,0.95072,0.84035,0.87777,0.67687,0.84401,0.44421,0.98037,0.0023275,0.0023275,0.0023275
157,14180,0.69469,0.46359,1.01064,0.95561,0.84051,0.87896,0.67748,0.84298,0.44382,0.98013,0.002278,0.002278,0.002278
158,14269.4,0.68708,0.46485,1.00784,0.95081,0.8399,0.87837,0.67887,0.84153,0.44422,0.98032,0.0022285,0.0022285,0.0022285
159,14359.7,0.67844,0.44972,1.00452,0.9506,0.84199,0.87947,0.67768,0.84269,0.44436,0.97959,0.002179,0.002179,0.002179
160,14450.3,0.67172,0.45058,1.00243,0.94842,0.84461,0.87979,0.67882,0.84188,0.44503,0.97909,0.0021295,0.0021295,0.0021295
161,14539.8,0.68001,0.45421,1.00318,0.95116,0.84414,0.88034,0.67793,0.84063,0.44171,0.97906,0.00208,0.00208,0.00208
162,14630.2,0.68099,0.46071,1.00509,0.95685,0.8435,0.88216,0.67854,0.83985,0.44153,0.97854,0.0020305,0.0020305,0.0020305
163,14720.9,0.67048,0.45356,1.0034,0.95673,0.84339,0.8825,0.67918,0.83904,0.44061,0.97756,0.001981,0.001981,0.001981
164,14810.6,0.66885,0.44526,0.99913,0.94953,0.84457,0.88242,0.67942,0.84019,0.44007,0.97783,0.0019315,0.0019315,0.0019315
165,14901.4,0.67498,0.45391,0.99625,0.93773,0.85036,0.88274,0.67808,0.84032,0.44053,0.9781,0.001882,0.001882,0.001882
166,14991.9,0.67568,0.45037,1.00198,0.94315,0.84517,0.88025,0.67852,0.84079,0.44109,0.97781,0.0018325,0.0018325,0.0018325
167,15081.6,0.68122,0.45014,1.0083,0.94218,0.8475,0.87977,0.67815,0.83964,0.44026,0.97764,0.001783,0.001783,0.001783
168,15172,0.66609,0.44012,0.99724,0.94241,0.84453,0.88049,0.67833,0.83897,0.43962,0.9769,0.0017335,0.0017335,0.0017335
169,15263.2,0.66349,0.44622,0.99906,0.94209,0.84796,0.88078,0.67832,0.83714,0.43915,0.97628,0.001684,0.001684,0.001684
170,15352.4,0.67395,0.44418,1.0034,0.94255,0.84655,0.88141,0.6787,0.83625,0.43735,0.97583,0.0016345,0.0016345,0.0016345
171,15442.3,0.67621,0.44381,0.99702,0.94726,0.8452,0.8817,0.6798,0.8359,0.43512,0.97535,0.001585,0.001585,0.001585
172,15532.1,0.66864,0.46028,0.99633,0.94711,0.84537,0.88101,0.67978,0.83617,0.43476,0.97519,0.0015355,0.0015355,0.0015355
173,15622.1,0.6597,0.44171,0.99373,0.95003,0.84302,0.88075,0.68012,0.83645,0.43489,0.97518,0.001486,0.001486,0.001486
174,15712.4,0.6624,0.44141,0.99419,0.9522,0.84361,0.88137,0.68016,0.83599,0.43492,0.97507,0.0014365,0.0014365,0.0014365
175,15801.4,0.68085,0.45718,0.99488,0.95291,0.84409,0.88379,0.68,0.83737,0.43541,0.97528,0.001387,0.001387,0.001387
176,15892.9,0.64175,0.42392,0.99276,0.95033,0.84709,0.88396,0.68036,0.83727,0.43459,0.9751,0.0013375,0.0013375,0.0013375
177,15983.7,0.65804,0.43336,0.99318,0.94925,0.84886,0.88411,0.6802,0.83715,0.43331,0.97485,0.001288,0.001288,0.001288
178,16073.4,0.65261,0.42688,0.99355,0.95009,0.84739,0.88374,0.68024,0.83792,0.43282,0.97502,0.0012385,0.0012385,0.0012385
179,16164.8,0.66708,0.43143,0.99421,0.94871,0.84736,0.88229,0.6804,0.83674,0.4334,0.97438,0.001189,0.001189,0.001189
180,16255.1,0.64914,0.42689,0.98725,0.9511,0.84637,0.88215,0.68084,0.83644,0.43344,0.97423,0.0011395,0.0011395,0.0011395
