epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
181,31619.1,0.64942,0.42343,0.98552,0.93798,0.84227,0.88202,0.68183,0.83048,0.42077,0.96953,0.00109,0.00109,0.00109
182,31796.3,0.65062,0.44043,0.98555,0.93763,0.84227,0.88058,0.68215,0.82988,0.41999,0.96909,0.0010405,0.0010405,0.0010405
183,31974.4,0.66268,0.46301,0.99032,0.93884,0.84164,0.88039,0.68207,0.83012,0.41943,0.96903,0.000991,0.000991,0.000991
184,32151.7,0.63224,0.41419,0.97976,0.93713,0.84364,0.88102,0.68243,0.82947,0.41926,0.96861,0.0009415,0.0009415,0.0009415
185,32327.6,0.64806,0.41651,0.97902,0.93603,0.84302,0.87958,0.68181,0.82881,0.41936,0.96848,0.000892,0.000892,0.000892
186,32507.2,0.62919,0.41531,0.98083,0.9393,0.8429,0.88015,0.68199,0.82781,0.41941,0.96823,0.0008425,0.0008425,0.0008425
187,32687,0.64317,0.42488,0.97971,0.93903,0.84244,0.88029,0.68256,0.82618,0.41906,0.96779,0.000793,0.000793,0.000793
188,32863.7,0.63435,0.41282,0.98224,0.93729,0.84409,0.8804,0.68296,0.82563,0.41879,0.96779,0.0007435,0.0007435,0.0007435
189,33041.1,0.63484,0.41234,0.98309,0.9421,0.8418,0.88023,0.68358,0.82581,0.41862,0.96728,0.000694,0.000694,0.000694
190,33218,0.62691,0.40437,0.97804,0.94201,0.8418,0.87962,0.68329,0.82578,0.41888,0.96714,0.0006445,0.0006445,0.0006445
191,33400.2,0.65503,0.37393,0.94835,0.94009,0.84222,0.87987,0.68283,0.82712,0.41907,0.96738,0.000595,0.000595,0.000595
192,33580.3,0.64477,0.37587,0.94764,0.94318,0.8418,0.87962,0.68276,0.8271,0.41885,0.96746,0.0005455,0.0005455,0.0005455
193,33754.7,0.6452,0.36256,0.93761,0.94401,0.84244,0.88071,0.68215,0.8272,0.41967,0.96747,0.000496,0.000496,0.000496
194,33930.4,0.63849,0.35484,0.93274,0.94474,0.8426,0.88084,0.68229,0.8269,0.41947,0.96731,0.0004465,0.0004465,0.0004465
195,34105,0.63657,0.35335,0.93296,0.94356,0.84262,0.88128,0.68205,0.82707,0.41874,0.96713,0.000397,0.000397,0.000397
196,34277.4,0.62937,0.35076,0.93527,0.94233,0.84279,0.8813,0.68245,0.82649,0.41862,0.96697,0.0003475,0.0003475,0.0003475
197,34450.4,0.62912,0.34656,0.93086,0.94304,0.84363,0.88225,0.68339,0.82619,0.41803,0.96668,0.000298,0.000298,0.000298
198,34625.8,0.63227,0.34791,0.93037,0.94378,0.84359,0.88224,0.68445,0.82552,0.41739,0.96662,0.0002485,0.0002485,0.0002485
199,34804.2,0.62575,0.35069,0.9281,0.9438,0.84368,0.88233,0.6849,0.82547,0.41661,0.96665,0.000199,0.000199,0.000199
200,34977.3,0.63265,0.34793,0.93359,0.94438,0.84366,0.88194,0.68454,0.82612,0.41605,0.96676,0.0001495,0.0001495,0.0001495
